PM2.5,PM10,NO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,SolarRadiation,Pressure
73.8,105.5,84.4,0.856,173.0,188.0,32.3,41,8.3,201.0,1005.6
78.7,112.9,88.2,0.877,140.0,186.0,31.7,41,7.3,26.0,1006.1
75.7,108.7,87.3,0.877,101.0,186.0,31.2,42,7.3,0.0,1006.6
58.8,84.8,82.9,0.848,59.0,186.0,30.8,43,7.0,0.0,1007.3
47.0,67.5,77.7,0.803,46.0,184.0,30.2,46,7.0,0.0,1007.9
41.7,59.6,70.2,0.738,42.0,182.0,29.6,49,7.4,0.0,1008.1
38.6,55.4,60.0,0.646,41.0,180.0,29.0,51,8.8,0.0,1007.8
36.4,52.3,52.4,0.571,41.0,176.0,28.3,54,9.6,0.0,1007.3
35.6,51.1,44.5,0.49,44.0,174.0,27.8,57,9.8,0.0,1006.8
35.7,51.3,36.8,0.413,47.0,172.0,27.4,59,10.1,0.0,1006.3
36.1,51.8,34.2,0.388,46.0,170.0,27.0,58,10.6,0.0,1006.4
36.3,52.2,33.5,0.383,44.0,168.0,26.6,56,10.6,0.0,1006.7
35.3,50.6,40.1,0.487,42.0,168.0,26.3,55,10.6,0.0,1007.4
36.7,52.6,47.5,0.613,36.0,166.0,26.0,54,11.1,0.0,1008.4
39.6,56.7,58.2,0.791,28.0,164.0,26.2,53,10.6,45.0,1009.5
44.6,64.0,71.3,0.988,29.0,162.0,27.5,49,10.9,230.0,1010.4
49.1,70.3,79.2,1.056,41.0,162.0,29.4,43,11.8,469.0,1010.9
57.6,82.7,86.3,1.087,61.0,162.0,30.9,38,11.3,654.0,1010.9
70.3,101.0,90.2,1.106,105.0,162.0,31.7,38,14.2,781.0,1010.2
85.9,123.4,85.4,1.118,168.0,162.0,32.1,40,14.4,838.0,1009.1
103.4,148.1,76.2,1.119,246.0,164.0,32.5,43,12.6,845.0,1008.0
115.9,166.2,66.8,1.088,312.0,180.0,32.9,45,11.6,762.0,1007.0
115.5,166.2,66.9,1.02,299.0,176.0,33.0,46,11.3,610.0,1006.5
97.1,140.2,70.1,0.927,254.0,174.0,32.7,47,10.7,412.0,1006.6
64.3,93.8,68.6,0.775,155.0,176.0,32.2,47,8.9,192.0,1007.3
52.4,77.3,66.7,0.784,138.0,176.0,31.7,48,8.0,25.0,1008.0
48.2,71.7,64.2,0.799,113.0,174.0,31.2,49,6.4,0.0,1008.8
48.8,72.9,66.8,0.854,81.0,172.0,30.8,50,5.3,0.0,1009.8
51.2,76.1,78.2,0.942,59.0,172.0,30.4,52,5.7,0.0,1010.4
53.9,79.2,94.8,1.057,38.0,172.0,29.9,54,5.8,0.0,1010.2
55.9,80.8,110.9,1.203,17.0,172.0,29.6,57,6.4,0.0,1010.0
56.7,81.3,112.9,1.302,10.0,174.0,29.2,59,6.5,0.0,1009.5
59.3,84.8,109.9,1.397,8.0,176.0,28.8,60,7.4,0.0,1008.9
61.0,87.5,103.3,1.459,7.0,176.0,28.2,63,7.8,0.0,1008.6
62.4,89.4,97.5,1.425,6.0,178.0,28.0,62,8.7,0.0,1008.6
62.4,89.4,90.2,1.341,6.0,180.0,27.7,62,8.4,0.0,1008.8
67.5,96.9,94.2,1.533,7.0,182.0,27.6,62,9.3,0.0,1009.2
61.2,87.8,88.4,1.369,9.0,184.0,27.3,63,9.2,0.0,1010.0
53.6,76.6,80.2,1.136,12.0,186.0,27.6,63,9.0,43.0,1010.8
43.1,61.5,69.4,0.87,22.0,186.0,28.9,60,8.9,233.0,1011.4
37.1,53.2,62.7,0.758,36.0,186.0,30.4,57,10.1,449.0,1011.7
38.2,54.7,56.2,0.684,54.0,186.0,31.4,55,13.2,635.0,1011.7
44.4,63.3,49.0,0.633,89.0,184.0,31.3,58,12.4,769.0,1010.7
56.1,80.3,44.6,0.636,133.0,182.0,31.5,59,8.4,829.0,1009.3
71.7,102.7,41.1,0.67,186.0,180.0,31.7,59,8.0,814.0,1008.3
80.8,115.5,39.3,0.715,236.0,178.0,31.3,61,9.9,600.0,1007.5
86.4,123.9,41.3,0.73,245.0,176.0,30.6,65,10.0,292.0,1007.4
82.7,118.7,45.3,0.74,238.0,174.0,29.8,69,8.4,46.0,1007.7
71.7,105.7,48.3,0.739,199.0,174.0,29.9,68,6.5,12.0,1008.4
71.7,105.9,60.5,0.81,170.0,174.0,29.7,69,5.4,10.0,1009.0
73.6,107.8,77.6,0.91,129.0,176.0,29.3,70,2.0,0.0,1009.8
69.6,101.0,93.2,0.993,83.0,176.0,28.9,72,2.6,0.0,1010.5
57.5,83.1,92.9,0.973,65.0,178.0,28.7,73,4.9,0.0,1010.9
51.5,73.8,86.6,0.911,55.0,178.0,28.3,74,5.6,0.0,1010.8
49.6,71.0,75.4,0.813,47.0,178.0,27.6,76,7.1,0.0,1010.8
45.8,65.4,66.4,0.74,46.0,178.0,27.2,76,7.9,0.0,1010.4
42.1,60.1,55.9,0.66,49.0,178.0,26.9,75,6.5,0.0,1009.7
37.0,53.0,44.1,0.568,53.0,176.0,26.6,75,5.8,0.0,1009.4
32.7,46.8,38.3,0.515,53.0,174.0,26.4,75,5.9,0.0,1009.2
28.7,41.0,34.2,0.473,53.0,172.0,26.4,75,5.1,0.0,1009.2
25.6,36.7,31.6,0.45,53.0,170.0,26.5,73,4.7,0.0,1009.6
22.8,32.6,35.0,0.47,50.0,168.0,26.5,73,5.1,0.0,1010.2
22.0,31.5,39.8,0.499,46.0,164.0,26.5,73,5.0,5.0,1010.9
19.5,28.1,43.4,0.519,45.0,162.0,26.6,72,4.0,24.0,1011.7
19.0,27.5,41.5,0.504,51.0,162.0,27.1,69,4.0,86.0,1012.1
19.7,28.5,37.2,0.473,61.0,160.0,28.1,65,3.4,223.0,1011.9
18.3,26.5,32.4,0.437,73.0,158.0,30.6,56,2.1,626.0,1011.0
19.4,28.2,30.8,0.426,81.0,158.0,31.5,53,5.4,719.0,1009.9
21.0,30.6,29.9,0.422,90.0,154.0,31.7,52,9.3,744.0,1008.9
22.5,32.7,30.0,0.417,95.0,152.0,31.6,53,11.9,649.0,1008.3
21.0,30.6,31.2,0.405,92.0,148.0,31.0,55,13.5,459.0,1008.0
18.2,26.7,33.2,0.39,85.0,144.0,30.4,58,13.3,289.0,1008.2
15.6,23.0,37.1,0.403,74.0,138.0,30.0,60,12.1,149.0,1008.7
16.7,24.6,41.5,0.461,65.0,134.0,29.5,63,10.5,22.0,1009.1
17.6,26.0,46.8,0.545,54.0,132.0,29.2,65,9.8,0.0,1009.6
20.4,29.9,51.7,0.638,44.0,128.0,28.9,68,9.3,0.0,1010.2
21.7,31.8,51.8,0.677,42.0,124.0,28.7,70,10.0,0.0,1010.5
22.4,32.8,50.2,0.701,44.0,122.0,28.4,72,10.3,0.0,1010.2
23.4,34.3,47.5,0.7,46.0,120.0,27.9,74,10.1,0.0,1010.2
22.8,33.3,46.0,0.66,46.0,112.0,27.5,76,9.7,0.0,1009.9
22.5,32.9,44.3,0.595,46.0,104.0,27.3,77,9.0,0.0,1009.3
22.1,32.1,41.7,0.523,47.0,96.0,26.7,79,8.4,0.0,1008.9
21.8,31.7,38.2,0.496,49.0,92.0,26.7,79,6.7,0.0,1008.6
21.7,31.3,34.0,0.481,53.0,88.0,26.5,79,5.9,0.0,1008.8
23.0,33.2,32.0,0.483,54.0,86.0,26.4,78,5.6,0.0,1009.1
22.9,33.1,37.0,0.514,48.0,86.0,26.3,77,6.1,0.0,1009.9
23.9,34.5,45.0,0.562,40.0,86.0,26.5,75,6.1,41.0,1010.7
22.5,32.4,51.2,0.598,38.0,86.0,27.6,70,5.8,229.0,1011.5
21.5,31.0,47.3,0.577,50.0,86.0,29.0,63,5.9,443.0,1011.8
20.3,29.3,39.5,0.531,70.0,88.0,30.4,58,5.0,625.0,1011.6
24.6,35.4,29.8,0.477,100.0,88.0,31.7,53,4.7,739.0,1010.6
30.9,44.6,24.8,0.455,127.0,116.0,32.1,51,8.8,836.0,1009.4
34.6,50.1,20.6,0.44,156.0,130.0,32.3,51,12.5,828.0,1008.5
35.6,51.9,19.2,0.433,178.0,138.0,32.2,52,13.8,731.0,1007.8
34.5,50.5,22.9,0.436,171.0,134.0,31.7,54,14.4,536.0,1007.5
32.8,48.3,29.6,0.448,152.0,128.0,31.1,57,11.8,338.0,1007.7
30.3,44.6,40.8,0.486,120.0,112.0,30.4,60,11.2,135.0,1008.3
29.3,42.8,51.4,0.547,94.0,116.0,29.7,63,10.7,20.0,1008.8
28.3,41.4,63.7,0.627,65.0,120.0,29.3,65,9.3,0.0,1009.4
31.9,46.4,76.1,0.712,35.0,120.0,29.2,65,6.3,0.0,1010.1
34.1,49.5,79.8,0.745,24.0,122.0,29.1,66,4.9,0.0,1010.5
36.3,52.5,80.3,0.762,19.0,122.0,28.9,66,3.9,0.0,1010.3
36.9,53.3,77.4,0.754,17.0,124.0,28.7,67,3.5,0.0,1010.0
36.1,52.0,71.8,0.713,18.0,124.0,28.5,67,2.5,0.0,1009.6
34.0,49.0,63.5,0.649,21.0,126.0,28.4,68,1.1,0.0,1009.1
33.3,47.8,54.2,0.58,25.0,126.0,28.1,70,2.9,0.0,1008.7
33.3,47.8,50.3,0.555,26.0,126.0,27.8,71,4.2,0.0,1008.5
34.2,49.1,48.0,0.543,26.0,128.0,27.5,73,5.1,0.0,1008.6
51.5,73.6,34.2,0.607,63.0,128.0,27.3,74,5.8,0.0,1009.0
50.3,71.9,40.1,0.65,60.0,130.0,27.0,75,6.1,0.0,1009.7
49.9,71.5,48.3,0.71,55.0,132.0,27.3,73,5.8,41.0,1010.6
48.9,69.8,56.5,0.782,60.0,134.0,28.4,68,5.4,231.0,1011.1
43.9,62.9,58.1,0.817,76.0,136.0,30.0,60,4.7,449.0,1011.4
49.0,70.1,57.4,0.843,100.0,138.0,31.6,54,2.9,636.0,1011.3
62.2,89.2,53.2,0.862,144.0,138.0,32.7,50,2.5,770.0,1010.6
76.8,110.1,45.5,0.864,199.0,146.0,33.3,48,4.1,835.0,1009.4
78.0,112.2,35.3,0.855,265.0,168.0,33.8,47,6.8,826.0,1008.4
78.5,113.4,26.1,0.825,321.0,184.0,33.7,47,11.2,743.0,1007.6
73.1,106.2,26.4,0.776,313.0,180.0,33.0,50,16.1,595.0,1007.2
64.7,94.5,30.4,0.712,278.0,170.0,31.9,55,18.5,385.0,1007.5
50.2,74.5,37.2,0.598,181.0,154.0,30.8,60,15.0,172.0,1008.6
44.0,65.4,43.5,0.631,156.0,156.0,30.0,64,12.1,20.0,1009.3
42.7,63.1,52.5,0.679,121.0,158.0,29.9,65,7.7,0.0,1009.9
45.2,66.1,63.6,0.744,81.0,158.0,29.9,65,5.4,0.0,1010.6
48.4,70.5,70.1,0.796,65.0,160.0,29.9,65,4.1,0.0,1010.9
50.5,73.1,75.8,0.85,56.0,160.0,29.7,66,3.6,0.0,1010.9
52.0,75.2,79.9,0.882,48.0,162.0,29.2,69,3.3,0.0,1010.9
51.0,73.3,78.2,0.846,44.0,162.0,28.4,71,4.2,0.0,1010.5
49.9,71.5,73.6,0.778,43.0,164.0,28.4,71,4.1,0.0,1010.0
50.5,72.4,68.3,0.708,41.0,164.0,28.2,72,3.8,0.0,1009.6
52.0,74.5,66.6,0.693,38.0,166.0,28.0,73,3.3,0.0,1009.6
54.0,77.3,65.7,0.696,36.0,166.0,27.5,76,4.7,0.0,1009.8
56.3,80.6,71.4,0.721,28.0,168.0,27.5,76,5.4,0.0,1010.1
58.0,82.9,73.2,0.77,26.0,168.0,27.1,78,6.8,0.0,1010.8
59.3,84.8,75.6,0.84,24.0,168.0,27.1,77,8.7,40.0,1011.6
58.7,84.1,77.5,0.917,35.0,170.0,28.0,71,9.0,229.0,1012.3
63.6,90.8,77.8,0.944,59.0,170.0,29.7,63,9.2,446.0,1012.5
75.7,108.0,77.4,0.958,93.0,172.0,31.4,55,9.9,634.0,1012.2
86.8,124.3,73.2,0.967,149.0,174.0,32.4,52,11.9,767.0,1011.5
97.1,138.8,63.5,0.965,208.0,174.0,32.9,52,11.6,832.0,1010.3
98.5,140.6,50.5,0.955,276.0,176.0,33.4,51,8.0,821.0,1009.1
100.8,144.4,40.6,0.964,343.0,190.0,34.0,49,4.3,738.0,1008.2
99.0,141.6,44.9,0.999,361.0,194.0,33.8,49,5.5,457.0,1007.7
106.6,152.7,55.3,1.05,361.0,194.0,32.9,52,8.7,118.0,1008.0
93.4,134.1,50.5,0.928,327.0,184.0,32.2,55,5.1,43.0,1009.3
99.0,142.0,53.7,0.907,282.0,186.0,31.4,59,5.4,7.0,1009.8
88.0,126.2,58.3,0.879,217.0,190.0,31.2,60,4.4,0.0,1010.7
59.3,84.8,66.2,0.868,140.0,192.0,30.8,63,5.2,0.0,1011.7
57.5,82.2,75.1,0.916,104.0,194.0,30.0,69,4.9,0.0,1012.2
61.7,88.2,85.4,0.99,78.0,194.0,29.4,72,4.7,0.0,1012.1
65.2,92.9,92.9,1.028,52.0,196.0,28.9,74,5.5,0.0,1011.8
57.2,81.7,89.8,0.959,39.0,196.0,28.3,75,7.9,0.0,1011.6
49.0,70.1,81.6,0.84,32.0,196.0,27.8,76,8.6,0.0,1011.1
41.1,58.8,68.2,0.682,30.0,196.0,27.2,76,8.4,0.0,1010.7
33.5,48.0,55.8,0.577,34.0,196.0,26.9,74,9.0,0.0,1010.7
28.6,41.0,41.5,0.474,43.0,194.0,26.6,74,9.0,0.0,1010.9
37.1,53.1,66.3,0.634,17.0,192.0,26.3,75,9.4,0.0,1011.5
34.0,48.5,65.7,0.699,17.0,192.0,26.1,75,8.9,0.0,1012.2
33.6,48.2,64.8,0.792,18.0,190.0,26.5,72,9.7,41.0,1013.0
35.3,50.3,64.6,0.888,26.0,188.0,28.0,65,10.8,231.0,1013.5
36.2,51.8,66.6,0.904,39.0,186.0,29.8,57,12.3,449.0,1013.9
43.3,61.9,69.7,0.895,57.0,184.0,31.4,46,16.3,632.0,1013.9
54.6,78.0,72.0,0.897,96.0,182.0,32.2,43,17.7,772.0,1013.2
67.3,96.4,70.2,0.931,147.0,180.0,32.6,42,16.3,839.0,1011.9
86.8,124.3,66.6,0.978,210.0,178.0,33.3,37,15.0,832.0,1010.9
110.8,158.3,65.2,1.049,275.0,178.0,33.6,34,13.3,753.0,1010.1
126.2,180.7,70.2,1.111,298.0,178.0,33.6,34,12.7,607.0,1009.6
128.1,183.5,78.1,1.178,306.0,180.0,33.3,34,11.2,408.0,1009.7
92.7,132.2,60.5,0.915,257.0,182.0,32.8,35,8.8,186.0,1010.3
85.7,122.5,63.4,0.933,219.0,182.0,32.1,38,6.3,20.0,1011.1
82.0,117.1,67.7,0.958,165.0,180.0,31.5,42,7.4,0.0,1011.9
78.7,112.7,75.3,0.997,100.0,180.0,30.5,49,10.5,0.0,1012.9
72.6,104.1,84.0,1.032,67.0,182.0,29.8,51,10.4,0.0,1013.3
67.8,96.9,94.4,1.071,41.0,182.0,29.3,50,9.4,0.0,1013.1
63.1,90.1,103.8,1.105,17.0,184.0,28.6,50,9.8,0.0,1012.9
59.4,85.0,104.0,1.104,8.0,184.0,27.9,51,10.7,0.0,1012.7
57.3,82.0,100.6,1.087,6.0,184.0,27.1,53,10.9,0.0,1012.2
56.6,81.0,95.2,1.064,6.0,184.0,26.5,55,10.7,0.0,1011.8
55.3,79.2,91.6,1.038,5.0,184.0,26.2,56,10.4,0.0,1011.7
53.6,76.6,87.5,1.008,5.0,186.0,25.9,57,10.0,0.0,1011.8
53.8,77.1,85.9,1.057,6.0,188.0,25.5,55,10.4,0.0,1012.3
52.0,74.5,86.2,1.147,6.0,188.0,25.2,55,9.8,0.0,1013.0
53.3,76.4,86.7,1.274,6.0,190.0,25.5,53,9.7,43.0,1013.8
57.5,82.4,86.9,1.36,16.0,192.0,27.1,48,10.7,246.0,1014.3
63.6,91.0,87.8,1.293,34.0,192.0,28.9,42,12.7,474.0,1014.7
64.5,92.7,88.7,1.157,59.0,194.0,30.3,38,15.5,668.0,1014.5
67.3,97.1,84.7,0.976,100.0,196.0,31.1,37,16.2,805.0,1013.5
71.2,103.1,72.4,0.865,142.0,198.0,31.8,35,14.0,870.0,1012.3
74.7,108.3,55.5,0.758,191.0,198.0,32.5,32,12.0,859.0,1011.4
78.5,113.6,41.5,0.669,233.0,196.0,32.9,30,10.6,774.0,1010.6
79.6,115.5,46.4,0.678,231.0,194.0,32.9,29,8.8,623.0,1010.0
78.2,113.6,58.9,0.731,210.0,192.0,32.5,30,6.9,419.0,1009.9
65.0,95.5,52.8,0.62,159.0,188.0,31.9,30,6.9,190.0,1010.1
57.7,85.2,49.8,0.61,150.0,186.0,31.2,31,6.8,20.0,1010.5
51.8,77.5,45.7,0.595,136.0,184.0,30.6,33,7.9,0.0,1011.0
50.5,76.1,42.1,0.592,120.0,182.0,30.0,37,9.3,0.0,1011.7
48.9,74.0,41.7,0.614,114.0,180.0,29.5,39,7.9,0.0,1012.2
51.0,76.6,42.7,0.648,110.0,178.0,28.8,40,8.0,0.0,1012.2
53.2,79.2,48.3,0.695,98.0,178.0,27.9,41,9.0,0.0,1012.0
54.2,79.6,58.8,0.722,77.0,176.0,27.1,43,8.6,0.0,1011.7
65.0,94.3,73.0,0.748,50.0,176.0,26.9,43,7.6,0.0,1010.9
66.1,95.7,88.0,0.79,21.0,178.0,26.6,44,7.6,0.0,1010.2
65.4,94.3,91.9,0.817,11.0,178.0,26.3,44,7.6,0.0,1009.9
64.3,92.4,92.4,0.847,6.0,178.0,25.8,45,8.0,0.0,1009.8
67.3,97.1,88.4,0.854,4.0,180.0,25.3,45,7.5,0.0,1010.4
65.0,93.8,90.0,0.989,5.0,180.0,25.0,45,7.2,0.0,1011.1
65.0,93.8,92.3,1.179,8.0,180.0,25.3,44,7.6,43.0,1011.9
68.0,98.5,97.2,1.371,20.0,182.0,26.7,39,7.9,246.0,1012.5
75.2,109.0,104.8,1.402,38.0,182.0,28.5,35,7.5,475.0,1012.8
87.1,125.7,114.3,1.378,61.0,184.0,30.3,31,6.4,668.0,1012.6
92.7,134.1,120.1,1.331,106.0,184.0,31.8,28,6.2,806.0,1011.7
102.9,148.5,113.8,1.314,161.0,186.0,32.8,26,3.1,871.0,1010.5
119.2,172.3,101.8,1.294,228.0,188.0,33.2,25,4.2,861.0,1009.6
137.8,198.8,86.5,1.232,288.0,192.0,33.2,26,5.4,775.0,1008.9
133.2,193.2,79.2,1.136,288.0,196.0,32.9,27,8.1,621.0,1008.6
116.2,169.0,72.9,1.011,264.0,198.0,32.2,29,10.4,416.0,1008.6
58.3,87.3,37.4,0.517,167.0,202.0,31.6,32,11.5,187.0,1008.8
50.9,77.8,36.8,0.529,161.0,202.0,30.6,36,12.2,19.0,1009.1
46.2,72.2,35.8,0.546,153.0,200.0,30.1,39,12.0,0.0,1009.5
48.7,76.1,35.7,0.578,139.0,200.0,29.8,40,10.0,0.0,1010.1
48.3,75.7,37.0,0.612,127.0,200.0,29.3,41,8.7,0.0,1010.4
46.7,72.9,39.2,0.654,114.0,200.0,28.8,42,7.1,0.0,1010.3
50.4,77.8,42.7,0.701,97.0,200.0,28.2,43,5.6,0.0,1010.2
57.0,86.4,46.0,0.723,85.0,200.0,27.7,45,6.3,0.0,1010.0
64.5,96.6,49.7,0.738,73.0,200.0,27.1,47,6.5,0.0,1009.6
71.5,105.7,53.2,0.757,61.0,200.0,26.5,49,6.9,0.0,1009.3
77.3,113.6,52.2,0.76,56.0,200.0,26.1,51,7.2,0.0,1009.1
82.0,119.7,49.6,0.758,54.0,200.0,25.7,53,7.6,0.0,1009.1
85.4,125.7,50.1,0.8,52.0,202.0,25.4,54,6.3,0.0,1009.4
88.2,129.5,56.3,0.879,47.0,204.0,25.2,55,8.4,0.0,1010.3
94.3,137.8,65.1,0.99,40.0,204.0,25.4,53,6.9,42.0,1011.3
95.5,139.7,72.6,1.09,46.0,206.0,26.8,47,5.8,242.0,1012.0
94.5,138.3,72.1,1.088,71.0,208.0,28.6,41,4.6,469.0,1012.6
95.2,139.7,68.3,1.047,109.0,210.0,30.4,35,3.4,663.0,1012.7
94.3,139.7,59.7,0.958,158.0,210.0,31.6,32,0.8,799.0,1012.1
92.7,138.8,48.5,0.863,194.0,210.0,32.4,30,4.1,864.0,1011.2
87.8,133.2,34.5,0.744,230.0,210.0,32.8,30,7.7,854.0,1010.5
77.1,118.7,21.5,0.607,252.0,208.0,32.6,31,10.8,767.0,1009.9
65.9,102.7,21.5,0.542,232.0,204.0,32.3,32,12.9,613.0,1009.7
54.9,87.1,26.5,0.495,192.0,200.0,32.0,33,12.7,409.0,1009.9
39.5,63.8,29.0,0.404,127.0,196.0,31.2,37,11.5,182.0,1010.4
38.1,61.2,29.4,0.428,121.0,194.0,30.5,40,9.9,18.0,1010.8
37.7,60.3,30.0,0.463,112.0,194.0,30.1,41,9.1,0.0,1011.4
38.3,60.5,31.6,0.522,101.0,192.0,29.7,43,8.6,0.0,1011.9
39.6,61.9,33.5,0.582,96.0,192.0,29.2,44,7.9,0.0,1012.1
43.0,66.6,35.7,0.651,93.0,192.0,28.6,46,6.9,0.0,1012.0
46.2,70.8,40.2,0.727,86.0,190.0,28.0,47,7.3,0.0,1011.9
48.7,74.0,45.8,0.758,77.0,190.0,27.4,49,7.6,0.0,1011.6
51.9,78.7,52.5,0.776,65.0,190.0,26.8,51,7.3,0.0,1011.1
55.3,83.1,59.0,0.791,53.0,190.0,26.2,52,7.0,0.0,1010.6
58.1,87.1,59.0,0.79,49.0,188.0,25.8,54,7.4,0.0,1010.4
60.3,89.9,56.7,0.781,48.0,186.0,25.5,55,7.3,0.0,1010.7
58.9,88.5,59.3,0.812,45.0,186.0,25.1,55,6.4,0.0,1011.5
59.3,88.7,64.9,0.864,42.0,184.0,24.8,55,6.8,0.0,1012.5
59.8,89.2,72.7,0.937,39.0,182.0,25.1,53,6.9,41.0,1013.5
59.8,89.4,78.3,0.989,46.0,180.0,26.5,47,7.1,241.0,1014.2
61.5,91.5,75.2,0.957,66.0,178.0,28.3,41,6.6,468.0,1014.6
63.6,94.8,68.0,0.887,94.0,174.0,29.9,36,5.8,661.0,1014.5
66.8,99.2,57.2,0.793,136.0,172.0,31.5,32,5.0,797.0,1013.7
71.0,105.0,47.8,0.736,174.0,170.0,32.5,30,2.9,862.0,1012.5
73.6,108.7,37.4,0.68,216.0,170.0,32.9,28,3.2,852.0,1011.5
73.6,108.7,29.5,0.626,246.0,168.0,32.9,29,4.6,766.0,1010.8
70.1,104.1,33.5,0.612,229.0,168.0,32.8,30,6.0,613.0,1010.4
63.1,94.8,42.5,0.614,191.0,168.0,32.3,31,8.3,409.0,1010.6
38.2,60.1,35.8,0.464,118.0,170.0,31.7,34,10.0,181.0,1010.9
34.0,54.4,35.3,0.475,119.0,170.0,31.0,38,10.7,17.0,1011.2
33.9,54.2,34.8,0.491,120.0,168.0,30.5,40,12.4,0.0,1011.8
35.7,56.6,35.8,0.525,117.0,168.0,30.0,42,11.2,0.0,1012.3
37.3,58.4,39.8,0.568,109.0,168.0,29.4,43,9.2,0.0,1012.7
40.5,62.6,45.4,0.622,99.0,168.0,28.8,44,7.4,0.0,1012.4
46.1,70.1,50.7,0.679,85.0,168.0,28.3,45,6.7,0.0,1012.2
51.8,77.8,50.5,0.693,78.0,168.0,27.8,47,6.3,0.0,1011.8
58.0,86.4,48.3,0.693,72.0,168.0,27.2,48,6.6,0.0,1011.3
64.5,95.5,47.0,0.702,63.0,168.0,26.5,50,7.2,0.0,1010.9
74.5,109.2,48.0,0.709,55.0,170.0,26.0,51,8.0,0.0,1010.8
78.2,113.9,50.0,0.718,45.0,170.0,25.6,52,8.1,0.0,1010.8
68.9,101.7,34.0,0.66,65.0,172.0,25.2,52,8.3,0.0,1011.4
75.4,110.8,45.2,0.782,54.0,172.0,24.9,53,8.3,0.0,1012.2
79.6,116.4,61.0,0.954,40.0,174.0,25.2,51,8.4,40.0,1013.0
84.5,122.9,77.7,1.131,37.0,174.0,26.6,45,8.4,238.0,1013.6
92.0,133.6,82.8,1.173,58.0,176.0,28.5,39,8.1,464.0,1013.9
100.6,145.8,84.3,1.171,92.0,178.0,30.3,34,6.8,657.0,1013.6
106.4,154.1,80.4,1.126,144.0,180.0,31.6,32,7.8,793.0,1012.8
107.1,155.1,69.8,1.054,193.0,184.0,32.4,31,5.1,856.0,1011.6
105.2,152.7,54.5,0.953,248.0,186.0,32.8,30,4.7,845.0,1010.7
104.1,151.3,41.7,0.845,290.0,188.0,33.1,29,4.4,759.0,1009.9
100.8,147.1,46.7,0.819,274.0,190.0,33.0,29,5.8,607.0,1009.5
92.9,136.0,58.5,0.818,232.0,192.0,32.3,31,8.7,404.0,1009.4
68.0,102.2,49.0,0.619,151.0,194.0,31.4,34,13.3,178.0,1009.8
59.8,92.0,47.1,0.62,149.0,196.0,30.1,40,16.5,16.0,1010.2
51.2,80.6,44.3,0.622,146.0,198.0,29.5,44,14.8,0.0,1010.9
52.5,82.7,42.0,0.633,140.0,198.0,29.4,45,10.6,0.0,1011.6
50.1,78.2,42.3,0.653,133.0,200.0,29.2,46,9.6,0.0,1011.9
50.1,77.1,43.9,0.68,123.0,200.0,28.9,47,7.6,0.0,1011.8
49.8,75.9,46.0,0.71,109.0,202.0,28.5,47,6.1,0.0,1011.4
53.1,79.9,46.8,0.718,97.0,202.0,28.0,47,6.2,0.0,1011.1
60.3,89.6,47.2,0.719,84.0,202.0,27.4,48,7.3,0.0,1010.8
70.3,103.6,49.8,0.737,67.0,202.0,26.7,50,8.1,0.0,1010.4
76.6,111.8,54.0,0.759,53.0,202.0,26.2,50,8.4,0.0,1010.1
77.8,113.2,59.6,0.789,39.0,202.0,25.9,51,8.7,0.0,1010.2
76.6,111.5,69.2,0.866,25.0,202.0,25.6,50,9.0,0.0,1010.8
75.0,108.7,75.6,1.022,22.0,202.0,25.2,50,8.7,0.0,1011.6
75.0,108.5,84.6,1.243,17.0,202.0,25.6,47,8.2,39.0,1012.6
80.3,115.7,98.1,1.479,23.0,202.0,27.1,41,8.4,235.0,1013.4
89.6,129.0,111.3,1.554,41.0,202.0,29.0,36,8.3,459.0,1013.8
99.4,143.0,126.2,1.581,68.0,202.0,30.4,34,8.6,651.0,1013.6
105.7,152.3,134.9,1.56,116.0,202.0,31.6,32,10.5,786.0,1012.6
116.9,168.6,124.2,1.495,173.0,202.0,32.5,29,10.2,856.0,1011.3
129.9,187.2,104.1,1.392,242.0,202.0,32.9,27,8.4,846.0,1010.2
138.8,199.8,82.8,1.257,300.0,204.0,32.9,27,4.2,761.0,1009.3
136.4,197.4,80.5,1.181,290.0,206.0,32.8,28,4.0,609.0,1008.7
123.4,178.8,83.8,1.113,252.0,210.0,32.3,30,5.6,405.0,1008.5
71.7,106.4,54.5,0.687,157.0,212.0,31.6,32,8.5,177.0,1008.8
65.9,100.8,51.9,0.706,157.0,212.0,30.8,36,10.4,16.0,1009.3
56.9,90.6,48.2,0.733,158.0,212.0,30.2,39,10.8,0.0,1010.0
59.0,94.8,45.5,0.771,150.0,212.0,29.5,43,10.2,0.0,1010.9
57.5,91.5,47.3,0.801,132.0,212.0,29.0,45,7.7,0.0,1011.2
57.3,89.4,51.0,0.832,108.0,214.0,28.5,45,6.1,0.0,1011.0
59.5,91.0,56.2,0.86,79.0,214.0,28.0,42,7.6,0.0,1010.9
58.6,88.2,59.0,0.859,64.0,214.0,27.4,42,7.6,0.0,1010.5
67.5,99.7,61.7,0.846,51.0,214.0,26.9,43,7.8,0.0,1010.0
78.5,114.8,65.7,0.842,37.0,216.0,26.4,43,8.2,0.0,1009.8
83.4,121.1,69.0,0.845,28.0,216.0,26.1,43,8.3,0.0,1009.8
81.5,118.0,72.6,0.855,20.0,216.0,25.8,44,8.3,0.0,1010.0
